,index,IP,date,request,res_code,search_engine,os,time
2877,2878.0,10.128.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,304,Lycos,Apple iOS,17:00:48
2878,2879.0,10.131.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304,bing,Microsoft Windows,17:00:48
2879,2880.0,10.131.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,304,Google,Apple macOS,17:00:48
2880,2881.0,10.128.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304,Yahoo,Linux Operating System,17:00:48
2881,2882.0,10.130.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,304,Google,Microsoft Windows,17:00:48
2882,2883.0,10.129.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304,Yandex,Apple macOS,17:00:48
2883,2884.0,10.131.0.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304,Yahoo,Apple macOS,17:00:48
2884,2885.0,10.131.0.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,304,Google,Apple macOS,17:00:48
2885,2886.0,10.128.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Yahoo,Microsoft Windows,17:00:50
2886,2887.0,10.128.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yahoo,Microsoft Windows,17:00:51
2887,2888.0,10.128.2.1,30/Nov/2017,POST /action.php HTTP/1.1,302,Yahoo,Linux Operating System,17:00:53
2888,2889.0,10.128.2.1,30/Nov/2017,GET /sign.php?value=fail HTTP/1.1,200,bing,Linux Operating System,17:00:53
2889,2890.0,10.128.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,304,Google,Linux Operating System,17:00:53
2890,2891.0,10.128.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,304,Yahoo,Apple macOS,17:00:53
2891,2892.0,10.130.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,304,Yahoo,Apple iOS,17:00:53
2892,2893.0,10.128.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,304,bing,Apple iOS,17:00:53
2893,2894.0,10.131.0.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304,Yandex,Microsoft Windows,17:00:53
2894,2895.0,10.131.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304,Yandex,Linux Operating System,17:00:53
2895,2896.0,10.131.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304,Google,Google's Android OS,17:00:53
2896,2897.0,10.131.0.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304,Google,Microsoft Windows,17:00:53
2897,2898.0,10.129.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,304,Yahoo,Google's Android OS,17:00:53
2898,2899.0,10.130.2.1,30/Nov/2017,POST /action.php HTTP/1.1,302,Yandex,Linux Operating System,17:01:10
2899,2900.0,10.130.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Apple macOS,17:01:11
2900,2901.0,10.130.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,304,Yahoo,Microsoft Windows,17:01:11
2901,2902.0,10.128.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304,Google,Microsoft Windows,17:01:11
2902,2903.0,10.131.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,304,Yandex,Google's Android OS,17:01:11
2903,2904.0,10.128.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304,Yahoo,Apple iOS,17:01:11
2904,2905.0,10.131.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,304,Lycos,Apple iOS,17:01:11
2905,2906.0,10.128.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304,bing,Microsoft Windows,17:01:11
2906,2907.0,10.130.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304,Yahoo,Linux Operating System,17:01:11
2907,2908.0,10.131.0.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,304,bing,Apple macOS,17:01:11
2908,2909.0,10.131.0.1,30/Nov/2017,GET /css/main.css HTTP/1.1,304,Lycos,Microsoft Windows,17:01:11
2909,2910.0,10.130.2.1,30/Nov/2017,GET /contestsubmit.php?id=45 HTTP/1.1,200,bing,Linux Operating System,17:01:16
2910,2911.0,10.130.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Yandex,Google's Android OS,17:01:30
2911,2912.0,10.130.2.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Yahoo,Apple iOS,17:01:33
2912,2913.0,10.131.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Yahoo,Apple macOS,17:01:40
2913,2914.0,10.131.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Lycos,Microsoft Windows,17:01:40
2914,2915.0,10.131.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,304,Google,Microsoft Windows,17:01:40
2915,2916.0,10.130.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,304,Lycos,Linux Operating System,17:01:40
2916,2917.0,10.131.0.1,30/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Google,Microsoft Windows,17:01:40
2917,2918.0,10.130.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,304,Yandex,Microsoft Windows,17:01:40
2918,2919.0,10.131.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304,Yandex,Apple iOS,17:01:40
2919,2920.0,10.131.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304,Yandex,Microsoft Windows,17:01:40
2920,2921.0,10.130.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304,Yandex,Microsoft Windows,17:01:40
2921,2922.0,10.128.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,304,Yahoo,Microsoft Windows,17:01:40
2922,2923.0,10.131.0.1,30/Nov/2017,GET /css/main.css HTTP/1.1,304,Yahoo,Google's Android OS,17:01:40
2923,2924.0,10.129.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304,Google,Google's Android OS,17:01:40
2924,2925.0,10.131.2.1,30/Nov/2017,GET /details.php?id=41 HTTP/1.1,200,bing,Google's Android OS,17:01:55
2925,2926.0,10.131.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Google's Android OS,17:01:57
2926,2927.0,10.131.2.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,200,bing,Google's Android OS,17:01:59
2927,2928.0,10.128.2.1,30/Nov/2017,GET /details.php?id=42 HTTP/1.1,200,Yahoo,Linux Operating System,17:02:09
2928,2929.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Apple macOS,17:02:16
2929,2930.0,10.131.0.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,304,bing,Microsoft Windows,17:02:16
2930,2931.0,10.128.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,304,Google,Google's Android OS,17:02:16
2931,2932.0,10.131.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304,Lycos,Apple macOS,17:02:16
2932,2933.0,10.131.0.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,304,Yahoo,Google's Android OS,17:02:16
2933,2934.0,10.130.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,304,Yandex,Microsoft Windows,17:02:16
2934,2935.0,10.130.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304,bing,Apple macOS,17:02:16
2935,2936.0,10.129.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,304,bing,Linux Operating System,17:02:16
2936,2937.0,10.131.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304,bing,Linux Operating System,17:02:16
2937,2938.0,10.128.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304,Yandex,Linux Operating System,17:02:16
2938,2939.0,10.129.2.1,30/Nov/2017,GET /details.php?id=41 HTTP/1.1,200,Lycos,Apple macOS,17:02:31
2939,2940.0,10.129.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,304,Lycos,Microsoft Windows,17:02:31
2940,2941.0,10.131.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,304,bing,Linux Operating System,17:02:31
2941,2942.0,10.130.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,304,bing,Google's Android OS,17:02:31
2942,2943.0,10.128.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304,Lycos,Apple iOS,17:02:31
2943,2944.0,10.131.0.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304,bing,Apple macOS,17:02:31
2944,2945.0,10.128.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304,Yahoo,Microsoft Windows,17:02:31
2945,2946.0,10.130.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304,Yandex,Linux Operating System,17:02:31
2946,2947.0,10.131.0.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,304,Google,Google's Android OS,17:02:31
2947,2948.0,10.131.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,304,Yandex,Apple iOS,17:02:31
2948,2949.0,10.131.0.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Yahoo,Linux Operating System,17:02:33
2949,2950.0,10.130.2.1,30/Nov/2017,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,200,Google,Google's Android OS,17:02:34
2950,2951.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Apple macOS,17:02:35
2951,2952.0,10.131.0.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Google,Apple macOS,17:02:46
2952,2953.0,10.130.2.1,30/Nov/2017,GET / HTTP/1.1,302,bing,Apple iOS,17:02:53
2953,2954.0,10.130.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Yahoo,Apple iOS,17:02:54
2954,2955.0,10.130.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,304,bing,Google's Android OS,17:02:54
2955,2956.0,10.128.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,304,bing,Linux Operating System,17:02:55
2956,2957.0,10.131.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,304,Lycos,Microsoft Windows,17:02:55
2957,2958.0,10.130.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,304,Yandex,Apple iOS,17:02:55
2958,2959.0,10.129.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,304,Yahoo,Apple iOS,17:02:55
2959,2960.0,10.130.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304,Yahoo,Microsoft Windows,17:02:55
2960,2961.0,10.129.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304,Yahoo,Microsoft Windows,17:02:55
2961,2962.0,10.128.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304,bing,Linux Operating System,17:02:55
2962,2963.0,10.128.2.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,304,Google,Linux Operating System,17:02:56
2963,2964.0,10.131.0.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Lycos,Apple macOS,17:03:05
2964,2965.0,10.131.0.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Yahoo,Linux Operating System,17:03:05
2965,2966.0,10.128.2.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Yandex,Linux Operating System,17:03:07
2966,2967.0,10.129.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,bing,Microsoft Windows,17:03:08
2967,2968.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Apple macOS,17:03:09
2968,2969.0,10.130.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,304,Yahoo,Apple iOS,17:03:09
2969,2970.0,10.130.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,304,Yandex,Apple iOS,17:03:09
2970,2971.0,10.128.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304,Google,Microsoft Windows,17:03:09
2971,2972.0,10.131.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,304,bing,Google's Android OS,17:03:09
2972,2973.0,10.131.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,304,Yandex,Microsoft Windows,17:03:09
2973,2974.0,10.131.0.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,304,bing,Linux Operating System,17:03:09
2974,2975.0,10.128.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304,Yahoo,Linux Operating System,17:03:09
2975,2976.0,10.129.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304,Google,Apple macOS,17:03:09
2976,2977.0,10.131.0.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304,Yandex,Apple iOS,17:03:09
2977,2978.0,10.131.0.1,30/Nov/2017,POST /home.php HTTP/1.1,200,Google,Google's Android OS,17:03:09
2978,2979.0,10.131.0.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,304,Yahoo,Apple macOS,17:03:10
2979,2980.0,10.130.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,304,Yahoo,Apple iOS,17:03:10
2980,2981.0,10.129.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,304,Lycos,Apple iOS,17:03:10
2981,2982.0,10.128.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,304,Yandex,Microsoft Windows,17:03:10
2982,2983.0,10.131.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304,Yahoo,Linux Operating System,17:03:10
2983,2984.0,10.131.0.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304,Google,Microsoft Windows,17:03:10
2984,2985.0,10.131.0.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,304,Google,Apple macOS,17:03:10
2985,2986.0,10.128.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304,bing,Microsoft Windows,17:03:10
2986,2987.0,10.130.2.1,30/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,200,Yahoo,Apple iOS,17:03:10
2987,2988.0,10.130.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304,Lycos,Google's Android OS,17:03:10
2988,2989.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Apple macOS,17:03:12
2989,2990.0,10.131.2.1,30/Nov/2017,POST /login.php HTTP/1.1,302,Yandex,Apple iOS,17:03:13
2990,2991.0,10.131.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Yandex,Google's Android OS,17:03:13
2991,2992.0,10.131.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,304,Yandex,Apple iOS,17:03:13
2992,2993.0,10.130.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,304,Yandex,Microsoft Windows,17:03:13
2993,2994.0,10.131.2.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,304,bing,Linux Operating System,17:03:13
2994,2995.0,10.128.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,304,bing,Apple iOS,17:03:13
2995,2996.0,10.131.0.1,30/Nov/2017,GET /css/style.css HTTP/1.1,304,bing,Google's Android OS,17:03:13
2996,2997.0,10.131.0.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,304,Yandex,Apple iOS,17:03:13
2997,2998.0,10.128.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,304,Lycos,Google's Android OS,17:03:13
2998,2999.0,10.131.0.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,304,Yahoo,Google's Android OS,17:03:13
2999,3000.0,10.129.2.1,30/Nov/2017,GET /css/main.css HTTP/1.1,304,Yandex,Microsoft Windows,17:03:13
3000,3001.0,10.130.2.1,30/Nov/2017,GET /js/vendor/moment.min.js HTTP/1.1,304,Yahoo,Microsoft Windows,17:03:13
3001,3002.0,10.128.2.1,30/Nov/2017,GET /details.php?id=43 HTTP/1.1,200,Yandex,Apple iOS,17:04:05
3002,3003.0,10.128.2.1,30/Nov/2017,GET /contestsubmit.php?id=45 HTTP/1.1,200,Yandex,Apple macOS,17:05:29
3003,3004.0,10.128.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Yahoo,Google's Android OS,17:05:35
3004,3005.0,10.128.2.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Lycos,Linux Operating System,17:05:38
3005,3006.0,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yandex,Microsoft Windows,17:06:07
3006,3007.0,10.131.0.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yandex,Apple iOS,17:06:14
3007,3008.0,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yahoo,Apple iOS,17:06:17
3008,3009.0,10.131.0.1,30/Nov/2017,GET / HTTP/1.1,200,Yahoo,Linux Operating System,17:06:21
3009,3010.0,10.128.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Lycos,Apple iOS,17:06:23
3010,3011.0,10.131.0.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Yandex,Linux Operating System,17:06:24
3011,3012.0,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Yahoo,Microsoft Windows,17:06:28
3012,3013.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Linux Operating System,17:06:34
3013,3014.0,10.128.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Lycos,Apple iOS,17:06:35
3014,3015.0,10.128.2.1,30/Nov/2017,GET /details.php?id=41 HTTP/1.1,200,Yandex,Apple iOS,17:06:39
3015,3016.0,10.130.2.1,30/Nov/2017,GET /details.php?id=41 HTTP/1.1,200,Google,Microsoft Windows,17:06:39
3016,3017.0,10.131.0.1,30/Nov/2017,GET /contestsubmit.php?id=42 HTTP/1.1,200,Lycos,Google's Android OS,17:06:41
3017,3018.0,10.131.0.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Yandex,Google's Android OS,17:06:48
3018,3019.0,10.131.0.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Google,Microsoft Windows,17:06:53
3019,3020.0,10.131.0.1,30/Nov/2017,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200,Lycos,Apple macOS,17:07:02
3020,3021.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Apple macOS,17:07:03
3021,3022.0,10.130.2.1,30/Nov/2017,GET /details.php?id=41 HTTP/1.1,200,Lycos,Apple iOS,17:07:07
3022,3023.0,10.130.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Lycos,Apple iOS,17:07:10
3023,3024.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Linux Operating System,17:07:13
3024,3025.0,10.130.2.1,30/Nov/2017,GET /details.php?id=45 HTTP/1.1,200,Yandex,Microsoft Windows,17:07:15
3025,3026.0,10.130.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Google's Android OS,17:07:16
3026,3027.0,10.129.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,bing,Apple macOS,17:07:19
3027,3028.0,10.128.2.1,30/Nov/2017,GET /contestsubmit.php?id=43 HTTP/1.1,200,Lycos,Google's Android OS,17:07:23
3028,3029.0,10.129.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=samin_1610002 HTTP/1.1,200,Google,Microsoft Windows,17:07:26
3029,3030.0,10.128.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Lycos,Microsoft Windows,17:07:28
3030,3031.0,10.128.2.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Yahoo,Apple iOS,17:07:31
3031,3032.0,10.129.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,bing,Apple macOS,17:07:35
3032,3033.0,10.128.2.1,30/Nov/2017,GET /details.php?name=Another%20Multiplication%20Game&cod=16 HTTP/1.1,200,Yandex,Microsoft Windows,17:07:36
3033,3034.0,10.129.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,Yahoo,Google's Android OS,17:07:38
3034,3035.0,10.129.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yandex,Linux Operating System,17:07:53
3035,3036.0,10.129.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=tanu_1603070 HTTP/1.1,200,bing,Google's Android OS,17:08:02
3036,3037.0,10.130.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yahoo,Linux Operating System,17:08:08
3037,3038.0,10.131.2.1,30/Nov/2017,GET /details.php?id=46 HTTP/1.1,200,Yandex,Apple iOS,17:08:40
3038,3039.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yandex,Linux Operating System,17:08:54
3039,3040.0,10.129.2.1,30/Nov/2017,GET /contestsubmission.php?id=16&show=Tasnim_1610007 HTTP/1.1,200,Lycos,Apple iOS,17:09:46
3040,3041.0,10.129.2.1,30/Nov/2017,GET /contestsubmit.php?id=42 HTTP/1.1,200,bing,Microsoft Windows,17:12:58
3041,3042.0,10.129.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Yandex,Google's Android OS,17:13:08
3042,3043.0,10.131.0.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Lycos,Apple macOS,17:13:11
3043,3044.0,10.131.0.1,30/Nov/2017,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200,Google,Google's Android OS,17:13:15
3044,3045.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yahoo,Linux Operating System,17:13:19
3045,3046.0,10.131.2.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Yahoo,Google's Android OS,17:13:19
3046,3047.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yandex,Apple macOS,17:14:27
3047,3048.0,10.131.2.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Yahoo,Apple macOS,17:14:28
3048,3049.0,10.131.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Lycos,Google's Android OS,17:14:31
3049,3050.0,10.131.2.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Yahoo,Linux Operating System,17:14:32
3050,3051.0,10.131.0.1,30/Nov/2017,GET / HTTP/1.1,302,bing,Microsoft Windows,17:14:39
3051,3052.0,10.128.2.1,30/Nov/2017,GET /contestsubmit.php?id=42 HTTP/1.1,200,bing,Google's Android OS,17:14:42
3052,3053.0,10.129.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Google,Microsoft Windows,17:14:44
3053,3054.0,10.129.2.1,30/Nov/2017,GET /css/bootstrap.min.css HTTP/1.1,200,Google,Linux Operating System,17:14:48
3054,3055.0,10.128.2.1,30/Nov/2017,POST /pcompile.php HTTP/1.1,200,Yandex,Linux Operating System,17:14:48
3055,3056.0,10.129.2.1,30/Nov/2017,GET /css/font-awesome.min.css HTTP/1.1,200,Lycos,Microsoft Windows,17:14:51
3056,3057.0,10.128.2.1,30/Nov/2017,POST /contestsubmission.php HTTP/1.1,200,Yandex,Linux Operating System,17:14:51
3057,3058.0,10.129.2.1,30/Nov/2017,GET /css/normalize.css HTTP/1.1,200,Google,Apple macOS,17:14:53
3058,3059.0,10.131.0.1,30/Nov/2017,GET /css/main.css HTTP/1.1,200,Google,Apple macOS,17:14:53
3059,3060.0,10.130.2.1,30/Nov/2017,GET /css/style.css HTTP/1.1,200,Yahoo,Apple iOS,17:14:53
3060,3061.0,10.130.2.1,30/Nov/2017,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,Google,Linux Operating System,17:14:53
3061,3062.0,10.131.0.1,30/Nov/2017,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,Google,Apple iOS,17:14:57
3062,3063.0,10.129.2.1,30/Nov/2017,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,bing,Apple iOS,17:14:59
3063,3064.0,10.131.0.1,30/Nov/2017,GET /profile.php?user=m.r.saurov HTTP/1.1,302,Google,Microsoft Windows,17:15:07
3064,3065.0,10.129.2.1,30/Nov/2017,GET /login.php HTTP/1.1,200,Lycos,Linux Operating System,17:15:08
3065,3066.0,10.129.2.1,30/Nov/2017,GET /home.php HTTP/1.1,200,Google,Microsoft Windows,17:15:20
3066,3067.0,10.129.2.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,bing,Microsoft Windows,17:15:24
3067,3068.0,10.131.0.1,30/Nov/2017,POST /process.php HTTP/1.1,302,Google,Linux Operating System,17:15:25
3068,3069.0,10.129.2.1,30/Nov/2017,GET /login.php?value=fail HTTP/1.1,200,Google,Linux Operating System,17:15:25
3069,3070.0,10.131.0.1,30/Nov/2017,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,bing,Apple iOS,17:15:26
3070,3071.0,10.128.2.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Yahoo,Microsoft Windows,17:15:27
3071,3072.0,10.128.2.1,30/Nov/2017,GET /img/ruet.png HTTP/1.1,200,Lycos,Apple iOS,17:15:27
3072,3073.0,10.129.2.1,30/Nov/2017,GET /contestsubmission.php?id=16 HTTP/1.1,200,Yahoo,Apple iOS,17:15:28
3073,3074.0,10.131.0.1,30/Nov/2017,GET /contest.php HTTP/1.1,200,Lycos,Apple macOS,17:15:29
3074,3075.0,10.131.0.1,30/Nov/2017,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,Google,Google's Android OS,17:15:32
3075,3076.0,10.131.0.1,30/Nov/2017,GET /standings.php?id=16 HTTP/1.1,200,Lycos,Linux Operating System,17:15:37
